Objects
100
,,Global Angle subj1_head:subj1_head,,,,,,Global Angle subj1_body:subj1_body,,,,,,Global Angle subj2_head:subj2_head,,,,,,Global Angle subj2_body:subj2_body,,,,,
Frame,Sub Frame,RZ,RY,RX,TX,TY,TZ,RZ,RY,RX,TX,TY,TZ,RZ,RY,RX,TX,TY,TZ,RZ,RY,RX,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
16048,0,-2.952028837,0.073841868,-0.343640026,2498.39094,-589.9527417,232.0943383,-3.102334643,0.170487968,0.842079481,2475.458,-522.4925333,176.7079333,0.669455525,-0.012266934,-0.323098725,1737.837898,-1618.828782,264.5028258,0.158583654,0.194960753,0.828060006,1791.116667,-1687.213333,199.5270667
16049,0,-3.015606077,0.062795668,-0.357502697,2497.826945,-597.5451775,232.1724141,-3.109569398,0.193089836,0.830140068,2475.253333,-526.0273333,177.0620667,0.671310717,-0.012335213,-0.321723096,1737.908589,-1618.867555,264.5338069,0.156328435,0.191402618,0.83185545,1791.2,-1687.158,199.5419333
16050,0,-3.102161775,0.047153075,-0.373239449,2497.178184,-605.4101067,232.0013157,-3.100669769,0.209079394,0.807526971,2475.124,-529.6069333,177.4714667,0.672023736,-0.01062105,-0.322187937,1737.989337,-1618.923161,264.5540857,0.158174604,0.187023263,0.832624586,1791.276,-1687.126667,199.5476667
16051,0,3.083529123,0.031016402,-0.386425735,2496.532091,-613.3347268,231.7186717,-3.091270618,0.22325943,0.809412068,2475.106667,-533.0111333,177.975,0.673150602,-0.012678601,-0.318357847,1738.06683,-1618.900112,264.54872,0.149687462,0.193470695,0.83222212,1791.350667,-1687.104,199.5177333
16052,0,2.992578338,0.016435028,-0.393054544,2495.839106,-621.1083949,231.3984523,-3.127152506,0.215709221,0.801901659,2475.213333,-536.2478,178.5737333,0.670904525,-0.009754562,-0.320658952,1738.125114,-1618.918208,264.5589224,0.148853008,0.193792328,0.834876835,1791.439333,-1687.068667,199.4767333
16053,0,2.931893466,0.000445235,-0.389274544,2495.129948,-628.803274,230.8647315,-3.129110969,0.223010219,0.803611566,2475.436667,-539.4267333,179.0231333,0.668469506,-0.008889782,-0.321583244,1738.21582,-1618.909325,264.5390537,0.147000316,0.188235282,0.836213513,1791.535333,-1687.050667,199.4234
16054,0,2.900000507,-0.001557206,-0.385851432,2494.678231,-636.0529754,230.2573798,3.126596683,0.217867296,0.782069881,2475.799333,-542.4621333,179.5054667,0.665324276,-0.006670502,-0.322874514,1738.295542,-1618.906236,264.4939375,0.144443832,0.194949333,0.83500158,1791.598667,-1687.042,199.3969333
16055,0,2.892115134,-0.002163968,-0.378650876,2494.277523,-642.7762838,229.7154825,3.109325774,0.212430879,0.797785253,2476.092667,-545.3802667,179.8338,0.664410915,-0.008075738,-0.320448101,1738.404655,-1618.838047,264.4673978,0.142914261,0.192741527,0.836362279,1791.676,-1687.028,199.3602667
16056,0,2.895933302,-0.001095371,-0.377786344,2493.921452,-648.7062472,229.0617539,3.080871961,0.188536953,0.790313254,2476.416667,-548.2862667,180.0142667,0.662620668,-0.007802128,-0.321315269,1738.467574,-1618.867161,264.4620267,0.147286784,0.194690592,0.834724318,1791.742,-1687.025333,199.3341333
16057,0,2.899245681,0.002087829,-0.381794269,2493.675394,-653.6830176,228.4652017,3.087813097,0.217049698,0.779134953,2476.745333,-551.1957333,179.945,0.660111851,-0.006220256,-0.318372436,1738.539503,-1618.876576,264.498635,0.142359564,0.199139279,0.834073152,1791.770667,-1687.035333,199.3341333
16058,0,2.899474765,0.000603333,-0.382681993,2493.454474,-657.6428195,228.0335468,3.071478374,0.21197859,0.781224555,2477.097333,-554.0255333,179.8659333,0.658171192,-0.003812392,-0.314240628,1738.58905,-1618.914412,264.541925,0.143285482,0.195425205,0.836465418,1791.816667,-1687.046667,199.3205333
16059,0,2.896661442,-0.001340244,-0.379668175,2493.255755,-660.5839634,227.8162374,3.037567676,0.200631113,0.759426205,2477.407333,-556.8208,179.5397333,0.662696649,-0.004677018,-0.31244081,1738.638972,-1618.994308,264.5607817,0.150173254,0.192105526,0.838757129,1791.864667,-1687.053333,199.3052667
16060,0,2.8936273,-0.00227197,-0.378371092,2493.165183,-662.5223285,227.727132,3.064059826,0.242117188,0.78385775,2477.848667,-559.5653333,179.2240667,0.662767903,-0.004293845,-0.318718388,1738.754041,-1619.188811,264.4871623,0.142390373,0.203510654,0.836775536,1791.884,-1687.07,199.2950667
16061,0,2.893205802,-0.002558242,-0.37405133,2493.183503,-663.71286,227.8283303,3.029639104,0.228789232,0.767988092,2478.362667,-562.2274,178.8854667,0.638848571,-0.003525285,-0.325726027,1739.217785,-1619.291488,264.2698946,0.143895095,0.19790365,0.83847152,1791.877333,-1687.064,199.2859333
16062,0,2.895747572,-0.002776331,-0.368750729,2493.267269,-664.3132619,227.9751127,3.035542934,0.235376014,0.771880905,2478.977333,-564.7792,178.5764667,0.574397772,-0.00124062,-0.329271778,1740.109342,-1619.333384,263.8892233,0.151286862,0.203482523,0.837098707,1791.833333,-1687.02,199.3046667
16063,0,2.896644605,-0.000991708,-0.365824422,2493.380501,-664.4482923,228.1031426,2.993340558,0.204417961,0.759271864,2479.721333,-567.2038,178.2992667,0.459550947,-0.012030785,-0.343087529,1741.97851,-1619.431534,263.2835472,0.146774854,0.194327276,0.839006748,1791.704667,-1686.968667,199.3374667
16064,0,2.896794519,-0.002908684,-0.364643672,2493.461223,-664.3012458,228.2600492,2.987411702,0.214360235,0.765111246,2480.558667,-569.5876,177.9976667,0.303848357,-0.02365243,-0.358117885,1744.651118,-1619.491482,262.4042887,0.152768205,0.193838351,0.833567685,1791.506667,-1686.885333,199.3957333
16065,0,2.896025607,-0.002526956,-0.363856982,2493.540495,-664.0651562,228.3986382,2.980768476,0.208547513,0.77498175,2481.508667,-571.8243333,177.6873333,0.135225229,-0.032608416,-0.362985984,1747.880492,-1619.744476,261.4783318,0.156675085,0.188291714,0.829518041,1791.274,-1686.776667,199.4592667
16066,0,2.895259261,-0.004384855,-0.363288582,2493.580946,-663.8280847,228.5379525,2.968044602,0.202907333,0.767165776,2482.514,-573.9965333,177.434,-0.011671969,-0.040306803,-0.36292865,1751.337714,-1620.283276,260.6768224,0.160795888,0.181748019,0.827587067,1791.009333,-1686.674,199.5267333
16067,0,2.894854166,-0.009598088,-0.364174878,2493.589986,-663.5991891,228.6732511,2.944150476,0.186963126,0.772253504,2483.559333,-576.0684,177.3028,-0.109209734,-0.044095416,-0.364391017,1754.657452,-1620.946887,260.1376596,0.159861292,0.192174156,0.819902986,1790.750667,-1686.550667,199.5193333
16068,0,2.89587515,-0.009190972,-0.362625688,2493.656646,-663.4681924,228.7999524,2.934405583,0.191240723,0.774331211,2484.621333,-578.1353333,177.1536667,-0.156297148,-0.037117296,-0.355506783,1757.448421,-1621.537042,260.0111345,0.162108281,0.181781288,0.823885,1790.541333,-1686.440667,199.5269333
16069,0,2.897271554,-0.009357067,-0.362138075,2493.696533,-663.3586639,228.8734216,2.950802233,0.220566647,0.765732068,2485.709333,-580.1734667,177.0954667,-0.169264228,-0.033913225,-0.346374493,1759.988821,-1622.017426,260.5208926,0.136432848,0.165946635,0.828293678,1790.424667,-1686.389333,199.4848667
16070,0,2.898312699,-0.010213196,-0.360506684,2493.726725,-663.2773114,228.9358928,2.956440449,0.225770477,0.795531164,2486.82,-582.3278667,177.0362667,-0.168703135,-0.036327972,-0.338869014,1762.195254,-1622.091508,261.5564405,0.138143022,0.167666562,0.830255843,1790.384667,-1686.435333,199.3925333
16071,0,2.899939952,-0.006031761,-0.358649542,2493.798987,-663.2184331,228.9557255,2.943055965,0.21621512,0.788762518,2488.072667,-584.5005333,176.9986,-0.162778169,-0.038864934,-0.337463907,1764.075131,-1621.611657,262.9126882,0.136901831,0.18074673,0.828925362,1790.445333,-1686.575333,199.3274667
16072,0,2.901271241,0.00058449,-0.356131928,2493.906815,-663.1903065,228.954795,2.925849986,0.2069197,0.797480462,2489.361333,-586.7454667,176.9329333,-0.160751377,-0.044849705,-0.339860781,1765.73468,-1620.756468,264.4047979,0.138191233,0.1785994,0.83870979,1790.59,-1686.918,199.2661333
16073,0,2.902085098,0.002481742,-0.353726717,2493.994076,-663.1717292,228.9238588,2.90219504,0.186263353,0.777462245,2490.762,-589.2004,176.7686,-0.159339786,-0.052380265,-0.343549571,1767.222021,-1619.668546,265.8991772,0.130942944,0.175232744,0.845075814,1790.78,-1687.396667,199.1901333
16074,0,2.902520997,0.001464657,-0.350102471,2494.139752,-663.2599868,228.8474265,2.917559093,0.201954939,0.818521033,2492.26,-591.7625333,176.6758667,-0.158051228,-0.051808415,-0.346433674,1768.24368,-1618.2839,267.1849483,0.126040103,0.183954169,0.867329498,1790.965333,-1687.951333,199.1504
16075,0,2.901775613,0.000545508,-0.348236511,2494.514602,-663.689556,228.66531,2.889939733,0.176724127,0.797621479,2493.865333,-594.4034,176.6512667,-0.156019931,-0.049207344,-0.354639096,1769.032586,-1616.845003,268.1807018,0.122777688,0.189549303,0.868086974,1791.136,-1688.561333,199.1352
16076,0,2.901159436,-0.005379321,-0.346039061,2495.205007,-664.7584955,228.4027608,2.874422303,0.163573065,0.7919667,2495.414667,-597.2401333,176.5973333,-0.153172274,-0.053643896,-0.362882307,1769.672483,-1615.523833,268.9141986,0.116101892,0.199055973,0.869009574,1791.284667,-1689.190667,199.0972
16077,0,2.900165536,-0.004547072,-0.345062215,2496.432516,-666.7922973,228.1155265,2.885997829,0.166861586,0.828706411,2497.06,-600.2928,176.5212,-0.151953981,-0.060045717,-0.366293443,1770.271309,-1614.3894,269.41032,0.114653535,0.192843326,0.881166908,1791.402667,-1689.748,199.0926667
16078,0,2.899714601,-0.00969194,-0.341896731,2498.078002,-669.9534019,227.7834689,2.878951524,0.158289711,0.817766463,2498.708,-603.4013333,176.5398667,-0.151271683,-0.06008513,-0.366814953,1770.609257,-1613.425179,269.7217477,0.112756254,0.18997793,0.893201466,1791.532667,-1690.194,199.0543333
16079,0,2.898969297,-0.007849758,-0.342038896,2500.26299,-674.3148044,227.4690164,2.86644521,0.141632804,0.799115721,2500.5,-606.6937333,176.5083333,-0.150465227,-0.060041034,-0.366339879,1770.89006,-1612.86858,269.9322866,0.107783733,0.190723289,0.897996769,1791.64,-1690.556667,199.0161333
16080,0,2.90013864,-0.010042791,-0.341238491,2502.711194,-679.7538597,227.2922661,2.870244893,0.146805099,0.806235543,2502.307333,-610.1275333,176.5749333,-0.151207902,-0.057695101,-0.356357845,1771.142975,-1612.532382,270.1269833,0.095305024,0.197319699,0.898820489,1791.735333,-1690.821333,199.0076667
16081,0,2.900127358,-0.006401538,-0.33908727,2505.392933,-686.0578637,227.2343564,2.870486593,0.1356715,0.801741475,2504.159333,-613.6001333,176.819,-0.154435372,-0.053518446,-0.347725347,1771.29476,-1612.484623,270.2428844,0.098384681,0.196345359,0.897907209,1791.813333,-1691.001333,198.9776
16082,0,2.902615967,-0.01220319,-0.337850454,2508.054862,-692.8913338,227.209386,2.860854252,0.118627623,0.795025876,2506.002667,-617.1295333,177.1885333,-0.156888338,-0.048438171,-0.342881836,1771.305007,-1612.648048,270.3936242,0.096891089,0.201922918,0.897068734,1791.866667,-1691.135333,198.9466
16083,0,2.903985902,-0.013671902,-0.339242912,2510.769973,-700.1020972,227.3204509,2.860876771,0.100455488,0.786897389,2507.836667,-620.6435333,177.6274,-0.160288847,-0.047794213,-0.340217265,1771.32465,-1612.901683,270.553514,0.094996468,0.201004561,0.895646599,1791.877333,-1691.276667,198.9918
16084,0,2.90454545,-0.018809261,-0.339448647,2513.374547,-707.5526823,227.4160081,2.858570162,0.091086564,0.820405379,2509.442667,-624.0100667,178.2628,-0.163095672,-0.047565855,-0.337553061,1771.322368,-1613.160915,270.713727,0.094048626,0.198874094,0.898800343,1791.865333,-1691.423333,198.9974
16085,0,2.903934928,-0.019118684,-0.342288913,2515.944368,-714.962034,227.4593686,2.895857757,0.072392327,0.78320119,2510.946,-627.2695333,178.9114667,-0.163412811,-0.048092008,-0.341166601,1771.254932,-1613.419676,270.7985896,0.089086453,0.193328187,0.88972665,1791.860667,-1691.578,199.0315333
